publish_date,article_sentiment,average_market_sentiment,average_market_percent_change,RatingScore_pct_change,analyst_score_pct_change,target_median_price_pct_change,target_score,article_sentiment_class,average_market_sentiment_class
2024-12-11 16:06:01,0.48835,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 16:07:11,-0.21075,0.268791570301706,0.0189320473811481,,,,,Bearish,Neutral
2024-12-11 16:15:08,0.2841833333333333,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 16:19:05,0.05,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 16:22:47,0.4596666666666666,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 16:25:29,0.075,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 16:30:00,0.1753818181818181,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 16:46:03,0.20155,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 16:47:32,0.2102111111111111,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 16:50:24,-0.08895,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 16:51:58,-0.0191499999999999,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 17:00:00,0.28883333333333333,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 17:01:17,0.2553,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 17:01:57,0.2553,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 17:02:43,0.0,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 17:06:25,0.5279214285714285,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 17:08:37,-0.2386888888888889,0.268791570301706,0.0189320473811481,,,,,Bearish,Neutral
2024-12-11 17:09:25,0.5306285714285714,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 17:17:00,0.2604928571428571,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 17:20:00,0.4918166666666667,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 17:21:21,0.4503,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 17:30:31,0.5239714285714285,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 17:31:25,0.0026666666666666,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 17:32:06,0.2294,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 17:32:07,0.3505833333333333,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 17:33:36,0.3441444444444445,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 17:36:00,0.4900166666666666,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 17:38:00,0.2931863636363636,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 17:38:48,-0.4638611111111111,0.268791570301706,0.0189320473811481,,,,,Bearish,Neutral
2024-12-11 17:48:40,0.2821,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 17:55:02,0.0238772727272727,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 18:00:19,0.67975,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 18:03:22,0.3773303030303029,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 18:15:39,0.2416999999999999,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 18:23:59,-0.05135,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 18:24:42,0.0,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 18:25:30,0.2553,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 18:26:03,0.4937666666666666,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 18:28:18,0.4870666666666666,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 18:30:34,0.42765,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 18:32:55,0.0,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 18:33:00,0.1806,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 18:42:10,0.1508,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 18:51:45,0.2997,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 18:51:50,-0.3308,0.268791570301706,0.0189320473811481,,,,,Bearish,Neutral
2024-12-11 18:52:37,0.56845,0.268791570301706,0.0189320473811481,,,,,Bullish,Neutral
2024-12-11 18:53:53,0.1325375,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 18:58:53,0.2471777777777777,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 19:00:37,0.1806,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 19:02:11,0.0886,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 19:05:04,0.0,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 19:27:41,0.2787,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
2024-12-11 19:30:00,0.0,0.268791570301706,0.0189320473811481,,,,,Neutral,Neutral
